,id,longitud,latitud,cluster
699,4079,-3733337670103,40387438204004,224
700,4080,-3736746913734,40410782148295,156
701,4081,-3737440845499,40389481941830,224
702,4082,-3737687248726,40385691356040,224
703,4083,-3739771661167,40393825539900,112
704,4084,-3741894268882,40475434088714,21
705,4085,-3743075794744,40382397086030,8
706,4086,-3746685905669,40362943562782,36
707,4087,-3751273615687,40403576697078,169
708,4088,-3751394372293,40404431369583,169
709,4089,-3753255429767,40395111020966,263
710,4090,-3753374337817,40370171412126,178
711,4091,-3754417927721,40488381682590,140
712,4092,-3755336598666,40362174164806,193
713,4093,-3755676830046,40391709471792,105
714,4094,-3759313824379,40387365932942,132
715,4095,-3759808562496,40401382299972,32
716,4096,-3765280884352,40398899194763,56
717,4097,-3765752638990,40372064567078,228
718,4098,-3582538018986,40475601519146,24
719,4099,-3767700736805,40377590061350,17
720,4100,-3769008195214,40373616735768,228
721,4101,-3772247600575,40394015787154,113
722,4102,-3775023498454,40374556164030,185
723,4103,-3775626287743,40399044447445,202
724,4104,-3792155027395,40378051589971,62
725,4105,-3581391354176,40469681499972,24
726,4106,-3581799783201,40443923961336,42
727,4107,-3582013283159,40476913929465,24
728,4108,-3582287117909,40474682689858,24
729,4109,-3582330885706,40475310703003,24
730,4110,-3583785359115,40465883678558,73
731,4111,-3583940141173,40445337840243,42
732,4112,-3584461565240,40465378382876,73
733,4113,-3584769262883,40442820698718,42
734,4114,-3585153795155,40464892220995,73
735,4115,-3585761433822,40464428096310,73
736,4116,-3586065461389,40447649691924,42
737,4117,-3586160223599,40464286982867,73
738,4118,-3586188084110,40464527084393,73
739,4119,-3586221732673,40443859791270,42
740,4120,-3586916575779,40444858091225,42
741,4121,-3587693747767,40443072358064,42
742,4122,-3588555191632,40462561949786,73
743,4123,-3588780495038,40462526387263,73
744,4124,-3589546436106,40461825850543,73
745,4125,-3590947132397,40461460734239,73
746,4126,-3740725925092,40477732997892,21
747,4127,-3741541699808,40392470140052,112
748,4129,-3740591369840,40383121054415,8
749,4130,-3740122753338,40388237540993,8
750,4132,-3739966270108,40373738877770,71
751,4133,-3739989576216,40409341665539,262
752,4134,-3738214149945,40384953194913,8
753,4135,-3738272733298,40395409076546,112
754,4136,-3738073841087,40410336297979,156
755,4137,-3741466643769,40448995119185,38
756,4138,-3741602851441,40392470584144,112
757,4139,-3738186692745,40438666680489,205
758,4140,-3738395934955,40434169655909,205
759,4141,-3738090976937,40384959732630,8
760,4142,-3591221596313,40461532932386,73
761,4143,-3592633161275,40446122723572,261
762,4144,-3593483151981,40445446505903,261
763,4145,-3593886449130,40461247107741,73
764,4146,-3593953887015,40402664443264,257
765,4147,-3594172107333,40403959681201,257
766,4148,-3594338599553,40459956342222,73
767,4149,-3596059497269,40402602160516,257
768,4150,-3596604030915,40404116678731,257
769,4151,-3597383152094,40458738466885,180
770,4152,-3741607292064,40383108998750,8
771,4153,-3740241825138,40386174530114,8
772,4154,-3740133371595,40389219006593,8
773,4155,-3600375979303,40367636055687,141
774,4156,-3601136498649,40368049338354,141
775,4157,-3601221378488,40368852272613,141
776,4158,-3601283948183,40403841875810,121
777,4159,-3601414687284,40367911540845,141
778,4160,-3601856769925,40453924508415,180
779,4161,-3602160392986,40437828756260,134
780,4162,-3602324895899,40433517545524,232
781,4163,-3602459882155,40368582904580,141
782,4164,-3602535190606,40365260603701,141
783,4165,-3602834262499,40366388022045,141
784,4166,-3603043166475,40438740604136,134
785,4167,-3603887802031,40453868932790,180
786,4168,-3603978835955,40364908285028,141
787,4169,-3604026066218,40424172344014,14
788,4170,-3604087746275,40434234555610,134
789,4171,-3608758568272,40434945925297,96
790,4172,-3604158838683,40423854565873,14
791,4173,-3604175470588,40437161004710,134
792,4174,-3604543684771,40407561362454,121
793,4175,-3604738976980,40366486910977,141
794,4176,-3604807147237,40366398644738,141
795,4177,-3605055684748,40404020831637,121
796,4178,-3605275001644,40423339163863,14
797,4179,-3605536903421,40436120841947,134
798,4180,-3605987376837,40425098600913,14
799,4181,-3606014425285,40366250673036,20
800,4182,-3606169870119,40424402376738,14
801,4183,-3606185685053,40424640258302,14
802,4184,-3606206581801,40434219970828,134
803,4185,-3606236871500,40426424691224,14
804,4186,-3606266249927,40371558879989,20
805,4187,-3606711125426,40404112394355,121
806,4188,-3606769321507,40370322582885,20
807,4189,-3606886514549,40436323894902,134
808,4190,-3607360130714,40367513539941,20
809,4191,-3587921083232,40463292402514,73
810,4192,-3599526653517,40432274485957,232
811,4193,-3600006867901,40432553544064,232
812,4194,-3607833879592,40423985445475,14
813,4195,-3607968539550,40370563978133,20
814,4196,-3608204871848,40368187905722,20
815,4197,-3608205105905,40371426830779,20
816,4198,-3608240697688,40368087640171,20
817,4199,-3609962147720,40410807777831,298
818,4200,-3610149798827,40367982225793,20
819,4201,-3610392520765,40434849513447,96
820,4202,-3610450244192,40423102670027,161
821,4203,-3610645593365,40404228340438,298
822,4204,-3610671362483,40449858098511,78
823,4205,-3610689609176,40407671434468,298
824,4206,-3610790744643,40449922128941,78
825,4207,-3610842141783,40432790036950,96
826,4208,-3610862790827,40421379170142,161
827,4209,-3611084222422,40420276812805,161
828,4210,-3611270053496,40422008879220,161
829,4211,-3611283950243,40421422563137,161
830,4212,-3611305612846,40430569301075,96
831,4213,-3611326984182,40369482985760,20
832,4214,-3611355149108,40409435174663,298
833,4215,-3611366631083,40422496069515,161
834,4216,-3611425765163,40447150374703,78
835,4217,-3611426488419,40422349243651,161
836,4218,-3611496772358,40446857756950,78
837,4219,-3611509144322,40431725135159,96
838,4220,-3611524355605,40423597905099,161
839,4221,-3611647184281,40428183789356,96
840,4222,-3611750500629,40432856339027,96
841,4223,-3669006680539,40419623148974,181
842,4224,-3674891632463,40393419379498,146
843,4225,-3675016957936,40441537069238,86
844,4226,-3611844231557,40446950053567,78
845,4227,-3611902865866,40435868546124,96
846,4228,-3611979017598,40433460337046,96
847,4229,-3612105710119,40420895251082,161
848,4230,-3612266810069,40435017034378,96
849,4231,-3612292858443,40450643011829,78
850,4232,-3582391299954,40474525300541,24
851,4233,-3612293144272,40433941598343,96
852,4234,-3612373633229,40409338110682,40
853,4235,-3612473310511,40435561534185,96
854,4236,-3612550055880,40406041480477,40
855,4237,-3612861019568,40409182313349,40
856,4238,-3612861521415,40407388327885,40
857,4239,-3613358357995,40445886363413,78
858,4240,-3613500269992,40445892313559,78
859,4243,-3617139344982,40379494306002,68
860,4244,-3617384963078,40463414732592,9
861,4245,-3617457775453,40379465529411,68
862,4246,-3617743655843,40457034417973,9
863,4247,-3617968404173,40458669940097,9
864,4248,-3618314373194,40433862665063,267
865,4249,-3618458993875,40443163854798,274
866,4250,-3618553630293,40456484801959,9
867,4251,-3618580653073,40456866576554,9
868,4252,-3618722940559,40396988637448,108
869,4253,-3618743314719,40379150271210,68
870,4254,-3618850214053,40458712068650,9
871,4255,-3619097839011,40378700334159,68
872,4256,-3619453139373,40455867216315,9
873,4257,-3619547794128,40456808907710,9
874,4258,-3619625172911,40438460610500,39
875,4259,-3736017845631,40473261455738,21
876,4260,-3736120377328,40477396195853,21
877,4261,-3736269831831,40389573696069,224
878,4262,-3736323543449,40411893920686,156
879,4263,-3736608355476,40385396764902,224
880,4264,-3736778424917,40434122114516,205
881,4265,-3736836930689,40371212456348,259
882,4266,-3736870006875,40410597354617,156
883,4268,-3737267557897,40437922386754,205
884,4269,-3737348037552,40396200304377,112
885,4270,-3737426108072,40389213416952,224
886,4271,-3619906687770,40433670545738,267
887,4272,-3620019508449,40434909604361,267
888,4273,-3620131172398,40434851459021,267
889,4275,-3620330772252,40437106075023,39
890,4279,-3741242206500,40388628708920,8
891,4281,-3622760328123,40416884132811,137
892,4282,-3622819271050,40440752745642,39
893,4283,-3622998192051,40435537584193,267
894,4284,-3623129382892,40455043542281,100
895,4285,-3623172683950,40434174195779,267
896,4286,-3623493225431,40382036567659,165
897,4287,-3623512414204,40416996482698,137
898,4289,-3623595782114,40384017216864,165
899,4290,-3623632150718,40381424089249,165
900,4291,-3623700364735,40437002708367,39
901,4292,-3623703923601,40417211377076,137
902,4293,-3623874900204,40454126671265,100
903,4294,-3623892953328,40456497271188,100
904,4295,-3623912843082,40397595824864,108
905,4296,-3623918497884,40417792969189,137
906,4297,-3623927275157,40398211134818,108
907,4298,-3623990484409,40456439031211,100
908,4301,-3624477771988,40435878336711,267
909,4303,-3624530461229,40433583978482,267
910,4304,-3651529069310,40490378667903,182
911,4305,-3624582888539,40417949630329,137
912,4306,-3624593309962,40441495055667,248
913,4307,-3624607151725,40419219997642,137
914,4308,-3624663836417,40441552001528,248
915,4309,-3624744620697,40462614313940,173
916,4310,-3624747130790,40382482653208,165
917,4311,-3624768629080,40457622264601,100
918,4312,-3624853732700,40419558737160,137
919,4313,-3624986916132,40381038605704,284
920,4314,-3625143060633,40382738941372,165
921,4315,-3625189893828,40426891209373,66
922,4316,-3625205786727,40447694423373,248
923,4317,-3625215436345,40453188830301,100
924,4318,-3625240189548,40426924364354,66
925,4319,-3625347550230,40458057041437,100
926,4320,-3625390904436,40426023277501,66
927,4321,-3651696567370,40479126225419,0
928,4322,-3651748646882,40414427296257,249
929,4323,-3651796760929,40450244845510,287
930,4324,-3651805879823,40492799487673,182
931,4325,-3652412014440,40496488988081,182
932,4326,-3652426838760,40425289092602,245
933,4327,-3652466851090,40432548062065,293
934,4328,-3652600362572,40391406172149,155
935,4329,-3652730731947,40425186046438,245
936,4330,-3652763357251,40380009225964,60
937,4331,-3652813314207,40443071818224,254
938,4332,-3625409573016,40445450570690,248
939,4333,-3625516020717,40441009999238,248
940,4334,-3625573000875,40417697226236,137
941,4335,-3625629457204,40445230743216,248
942,4336,-3625674416241,40445343917197,248
943,4337,-3626162842332,40462560497000,173
944,4338,-3626169913540,40421358811402,66
945,4339,-3626289013054,40449897908071,100
946,4340,-3626370593728,40425840729443,66
947,4341,-3626442674883,40452206910399,100
948,4342,-3626461547165,40458999164372,173
949,4343,-3626831770802,40383301304555,284
950,4345,-3626924035369,40432434371977,267
951,4346,-3626931041856,40415742173783,137
952,4347,-3626932826707,40379860546316,284
953,4348,-3626950092514,40415479903437,137
954,4349,-3627022803273,40383198545569,284
955,4350,-3627028727720,40462641382838,173
956,4351,-3627089592912,40422614391661,66
957,4352,-3627112504695,40425484426448,66
958,4353,-3627287003614,40423216773490,66
959,4354,-3624412957690,40457176387478,100
960,4355,-3627316960290,40379152162590,284
961,4356,-3627338034229,40407561966092,26
962,4357,-3627679129121,40423444221547,66
963,4358,-3627709928264,40383010979097,284
964,4359,-3627718813905,40416478277980,137
965,4360,-3627744437616,40405790965655,26
966,4361,-3627964265501,40379299952761,284
967,4362,-3628074712601,40463251945397,173
968,4363,-3628353759222,40383151763979,284
969,4364,-3628522303056,40431649195720,163
970,4365,-3628527931077,40462655420305,173
971,4366,-3628529929825,40412482883093,26
972,4367,-3628733246447,40425228359115,66
973,4368,-3628750196419,40462587112981,173
974,4369,-3629132656430,40383019019516,284
975,4370,-3629247277628,40426295956833,66
976,4371,-3629302641635,40414521849685,26
977,4372,-3629310393096,40425696320287,66
978,4373,-3629366472860,40426017612900,66
979,4375,-3629648661501,40410657456774,26
980,4376,-3629702926881,40463208315928,173
981,4377,-3629721122714,40423871913439,66
982,4379,-3630691512101,40382396278235,284
983,4380,-3630734434311,40430710798870,163
984,4381,-3630746278367,40410827593337,26
985,4382,-3630920953881,40460791158812,173
986,4383,-3630939373731,40428251412491,163
987,4384,-3631085445529,40399608348676,126
988,4385,-3631130136805,40460691568215,173
989,4386,-3631306042647,40430530034520,163
990,4387,-3631422832393,40383456005191,284
991,4388,-3631447213300,40424630012023,66
992,4389,-3631452017035,40383369052319,284
993,4390,-3631900227818,40429569241607,163
994,4391,-3631970524879,40462687739710,173
995,4392,-3632013822683,40406563010518,26
996,4393,-3632188061522,40406555313955,26
997,4394,-3632268425718,40434101657101,5
998,4395,-3632360448068,40425827913279,163
999,4397,-3632806852533,40383685498005,3
1000,4398,-3632808405174,40424806256231,163
1001,4400,-3631313842813,40469049733179,252
1002,4402,-3632521370783,40439334133465,129
1003,4403,-3634062295969,40462718346433,51
1004,4404,-3634397876057,40385007519250,3
1005,4405,-3634401536342,40423187378835,206
1006,4406,-3634495543854,40438884104587,129
1007,4407,-3634722320893,40461348316181,51
1008,4408,-3634910706909,40433574151295,5
1009,4409,-3634951877176,40402657911005,126
1010,4410,-3634976467812,40386302732346,3
1011,4411,-3635026660737,40433526296659,5
1012,4412,-3635145720487,40432649804762,5
1013,4413,-3635193954273,40400682519667,126
1014,4414,-3635293317135,40463820989924,51
1015,4415,-3637338499759,40467727574237,252
1016,4416,-3635343299942,40434252867813,5
1017,4417,-3635408409968,40445068584966,272
1018,4418,-3635442988099,40463787196167,51
1019,4419,-3635798878792,40403770649742,126
1020,4420,-3635807771609,40432567135980,5
1021,4421,-3635844825432,40439126511794,129
1022,4422,-3636266330175,40462724325646,51
1023,4423,-3636642177106,40400147303368,126
1024,4424,-3636396504106,40385747821461,3
1025,4425,-3636435122503,40436247240431,129
1026,4426,-3636807005509,40435616024740,129
1027,4427,-3636835263853,40429039691120,5
1028,4428,-3636840073749,40438232959816,129
1029,4429,-3636937434941,40423117475476,206
1030,4430,-3637098980305,40456801146414,51
1031,4431,-3637135362851,40385966079943,3
1032,4432,-3637191668287,40467729623755,252
1033,4433,-3637312806560,40477464840744,84
1034,4434,-3635304701927,40428869411005,163
1035,4436,-3637403380032,40431685928733,5
1036,4437,-3637423685306,40433927074989,5
1037,4438,-3637500389591,40477201306069,84
1038,4439,-3637513486475,40461729751679,51
1039,4440,-3637554165901,40376103996465,229
1040,4441,-3637715048836,40437283832819,129
1041,4442,-3637725502213,40465202884587,252
1042,4443,-3637798558920,40465267719751,252
1043,4444,-3637807573825,40430145023481,5
1044,4445,-3638262641601,40422521804510,206
1045,4446,-3638265724430,40476545802388,84
1046,4447,-3638285671919,40374900250048,229
1047,4448,-3638500581578,40476534570895,84
1048,4449,-3638637874545,40397324866071,95
1049,4450,-3638647918702,40476218718976,84
1050,4451,-3638708107248,40476223247020,84
1051,4452,-3638740065904,40462395948992,51
1052,4453,-3638859308617,40386556939847,3
1053,4454,-3638972266131,40438937127457,129
1054,4455,-3638987866702,40438196206066,129
1055,4456,-3639155448158,40376607689780,229
1056,4457,-3639212080805,40376597606501,229
1057,4458,-3639221041414,40470971680800,252
1058,4459,-3639237442660,40462012504830,51
